#	type	key	pattern	pilot	spec	freq	ind
5226	T	nnnnn: input input input output output	N N N N N	Input Input Input Output Output	2,20	2	1,00
5227	T	n: multimeter	N	multimeter	2,20	2	1,00
5228	T	an: wide application	A N	wide application	2,20	2	0,50
5229	T	npan: establishment of safe separation	N P A N	Establishment of safe separation	2,20	2	1,00
5230	T	nnn: wind tunnel testing	N N N	wind tunnel testing	2,20	2	1,00
5231	T	ann: public health concern	A N N	public health concerns	2,20	2	1,00
5232	T	n: efom	N	EFOM	2,20	2	1,00
5233	T	nn: machine operation	N N	machine operation	2,20	2	0,50
5234	T	npan: publication of european community	N P A N	publications of the European Communities	2,20	2	1,00
5235	T	an: green line	A N	green line	2,20	2	1,00
5236	T	nn: palm beach	N N	Palm Beach	2,20	2	1,00
5237	T	ncnn: transmission or distribution network	N C N N	transmission or distribution network	2,20	2	1,00
5238	T	anpn: unlimited period of time	A N P N	unlimited period of time	2,20	2	1,00
5239	T	acann: clean and sustainable fuel source	A C A N N	clean and sustainable fuel source	2,20	2	1,00
5240	T	nnn: site selection issue	N N N	site selection issues	2,20	2	1,00
5241	T	nn: noise receptor	N N	noise receptors	2,20	2	1,00
5242	T	an: environmental standard	A N	environmental standard	2,20	2	0,50
5243	T	nn: qref grid	N N	Qref grid	2,20	2	1,00
5244	T	npnn: intersection of bartz road	N P N N	intersection of Bartz Road	2,20	2	1,00
5245	T	nn: television reception	N N	television reception	2,20	2	0,50
5246	T	nnpn: output power of turbine	N N P N	output power of the turbine	2,20	2	1,00
5247	T	nn: angle measurement	N N	angle measurement	2,20	2	0,50
5248	T	aan: relevant international nature	A A N	Relevant international nature	2,20	2	1,00
5249	T	n: electroacoustics	N	electroacoustics	2,20	2	1,00
5250	T	nva: phase be sinusoidal	N V A	phases are sinusoidal	2,20	2	1,00
5251	T	an: environmental prediction	A N	Environmental Prediction	2,20	4	1,00
5252	T	nn: program goal	N N	program goals	2,20	2	0,50
5253	T	nn: haul road	N N	haul roads	2,20	2	1,00
5254	T	an: nearby road	A N	nearby roads	2,20	2	1,00
5255	T	anpn: american institute of aeronautics	A N P N	American Institute of Aeronautics	2,20	2	1,00
5256	T	npan: reluctance of private generator	N P A N	reluctance of private generators	2,20	2	1,00
5257	T	an: cryogenic tank	A N	cryogenic tanks	2,20	2	0,50
5258	T	nn: doe program	N N	DOE Program	2,20	2	1,00
5259	T	nn: stream crossing	N N	stream crossings	2,20	2	1,00
5260	T	npn: date of issuance	N P N	date of issuance	2,20	2	1,00
5261	T	nn: matlab code	N N	MATLAB code	2,20	2	1,00
5261	V[s]	nnn: matlab programming code	N N N	MATLAB PROGRAMMING CODE	2,20	2	1,00
5262	T	npan: journal of solar energy	N P A N	Journal of Solar Energy	2,20	2	1,00
5263	T	nn: shaft connector	N N	Shaft Connector	2,20	2	1,00
5264	T	npan: application of baseline methodology	N P A N	Application of a baseline methodology	2,20	2	1,00
5265	T	nn: leakage effect	N N	leakage effects	2,20	2	0,50
5266	T	nnn: voltage testing protocol	N N N	Voltage Testing Protocol	2,20	2	1,00
5267	T	npnn: system with single-stage gearbox	N P N N	system with single-stage gearbox	2,20	2	1,00
5268	T	n: dähne	N	Dähne	2,20	2	1,00
5269	T	nn: forest density	N N	Forest density	2,20	2	1,00
5270	T	ncnpn: maintenance and repair of turbine	N C N P N	maintenance and repair of turbines	2,20	2	1,00
5271	T	nnpn: roof top of university	N N P N	roof top of University	2,20	2	1,00
5272	T	nn: priority area	N N	priority areas	2,20	2	0,50
5273	T	aann: optimum elemental power coefficient	A A N N	optimum elemental power coefficient	2,20	2	1,00
5274	T	nn: power circuit	N N	power circuit	2,20	2	0,50
5275	T	nva: assessment be comprehensive	N V A	assessment is comprehensive	2,20	2	1,00
5276	T	npncn: requirement of habitat and specie	N P N C N	requirements of the habitats and species	2,20	2	1,00
5277	T	n: hanitsch	N	HANITSCH	2,20	2	1,00
5278	T	nn: breeding density	N N	breeding densities	2,20	2	0,50
5279	T	n: messinger	N	Messinger	2,20	2	0,50
5280	T	aaan: direct adverse physiological effect	A A A N	direct adverse physiological effects	2,20	2	1,00
5281	T	an: dramatic reduction	A N	dramatic reductions	2,20	2	1,00
5282	T	nn: fault operation	N N	fault operation	2,20	2	0,50
5283	T	nn: depth range	N N	depth range	2,20	2	0,50
5284	T	n: disassembly	N	disassembly	2,20	2	0,50
5285	T	nnn: background sound level	N N N	background sound levels	2,20	2	0,50
5286	T	nn: energy activity	N N	energy activities	2,20	2	0,50
5287	T	nva: compensation be feasible	N V A	compensation is feasible	2,20	2	1,00
5288	T	a: neural	A	neural	2,20	2	0,50
5289	T	r: agriculturally	R	agriculturally	2,20	2	1,00
5290	T	nn: drag datum	N N	Drag data	2,20	2	1,00
5291	T	n: tangler	N	Tangler	2,20	2	1,00
5292	T	an: observed specie	A N	observed species	2,20	2	1,00
5293	T	nnpn: control system of dfig	N N P N	control system of the DFIG	2,20	2	1,00
5294	T	npn: certificate of insurance	N P N	Certificates of insurance	2,20	2	0,50
5295	T	nnnn: species group conservation status	N N N N	Species group Conservation status	2,20	4	1,00
5296	T	nn: upme procedure	N N	UPME procedures	2,20	2	1,00
5297	T	n: edds	N	Edds	2,20	2	1,00
5298	T	npn: measurement of noise	N P N	measurements of noise	2,20	2	0,50
5299	T	ncan: lift and low drag	N C A N	Lift and low Drag	2,20	2	1,00
5300	T	nnn: wind farm operation	N N N	wind farm operation	2,20	2	0,50
5301	T	nn: sqa guideline	N N	SQA Guidelines	2,20	2	1,00
5302	T	ann: total blade area	A N N	total blade area	2,20	2	1,00
5303	T	npan: interview with local wind	N P A N	interviews with local wind	2,20	2	1,00
5304	T	an: two-bladed rotor	A N	two-bladed rotor	2,20	6	1,00
5305	T	an: windward side	A N	windward side	2,20	2	1,00
5306	T	n: salajones	N	Salajones	2,20	2	1,00
5307	T	anpnn: cumulative impact of wind farm	A N P N N	cumulative impacts of wind farm	2,20	2	1,00
5308	T	nn: nach eeg	N N	nach EEG	2,20	2	1,00
5309	T	nn: cape code	N N	Cape Code	2,20	2	0,50
5310	T	ann: actual field study	A N N	actual field studies	2,20	2	1,00
5311	T	npan: growth of renewable energy	N P A N	growth of renewable energy	2,20	2	1,00
5312	T	acann: horizontal versus vertical axis wind	A C A N N	Horizontal versus Vertical Axis Wind	2,20	2	1,00
5313	T	nn: computing package	N N	computing package	2,20	2	1,00
5314	T	an: total generation	A N	Total Generation	2,20	2	0,50
5314	V[s]	aan: total national generation	A A N	total national generation	2,20	2	1,00
5315	T	n: risø	N	Risø	2,20	2	0,50
5316	T	nnn: ground level wind	N N N	ground level winds	2,20	2	0,50
5317	T	nnn: project appraisal document	N N N	Project Appraisal Document	2,20	2	0,50
5318	T	npnn: type of eu importance	N P N N	types of EU importance	2,20	2	1,00
5319	T	npnnn: plot of rotor power coefficient	N P N N N	plot of rotor power coefficient	2,20	2	1,00
5320	T	an: meteorological mast	A N	meteorological masts	2,20	2	0,50
5321	T	npn: type of energy	N P N	type of energy	2,20	2	0,50
5322	T	npan: level of airborne infrasound	N P A N	levels of airborne infrasound	2,20	2	1,00
5323	T	nnnn: output output output output	N N N N	Output Output Output Output	2,20	2	1,00
5324	T	n: rijs	N	Rijs	2,20	2	1,00
5325	T	an: low flight	A N	lower flight	2,20	2	0,50
5326	T	npnnn: comparison of xfoil drag coefficient	N P N N N	Comparison of XFOIL drag coefficient	2,20	2	1,00
5327	T	nnn: tower head bearing	N N N	tower head bearing	2,20	2	1,00
5328	T	n: warrantee	N	warrantees	2,20	2	0,50
5329	T	npan: effect of certain plan	N P A N	effects of certain plans	2,20	2	1,00
5330	T	nn: college campus	N N	college campuses	2,20	2	1,00
5331	T	nan: specie present wetland	N A N	species present Wetlands	2,20	2	0,50
5332	T	nn: flow pattern	N N	flow patterns	2,20	2	0,50
5333	T	an: hydrodynamic behavior	A N	hydrodynamic behavior	2,20	2	0,50
5334	T	aan: high operational cost	A A N	highest operational cost	2,20	2	1,00
5335	T	nn: conservation equation	N N	conservation equations	2,20	2	1,00
5336	T	nn: planning act	N N	Planning Act	2,20	2	1,00
5337	T	aan: low sound level	A A N	low sound levels	2,20	2	1,00
5338	T	nn: rotor circuit	N N	rotor circuit	2,20	2	0,50
5339	T	nnn: vis du développement	N N N	vis du développement	2,20	2	1,00
5340	T	nnn: frequency control scheme	N N N	Frequency control scheme	2,20	2	1,00
5341	T	aan: nominal electric capacity	A A N	nominal electric capacity	2,20	2	1,00
5342	T	nn: biodiversity convention	N N	biodiversity Conventions	2,20	2	0,50
5343	T	ann: non-dimensional blade radius	A N N	non-dimensional blade radius	2,20	2	1,00
5344	T	nn: fd ,hurt	N N	Fd ,hurt	2,20	2	1,00
5345	T	nnn: wind energy calculation	N N N	wind energy calculations	2,20	2	1,00
5346	T	nnnn: land use defense reimbursement	N N N N	land use defense reimbursement	2,20	2	1,00
5347	T	n: haines	N	Haines	2,20	2	1,00
5348	T	an: detailed description	A N	detailed description	2,20	2	1,00
5349	T	npn: month of january	N P N	months of January	2,20	2	1,00
5350	T	nn: rime accretion	N N	Rime Accretions	2,20	2	1,00
5350	V[s]	nnn: rime ice accretion	N N N	rime ice accretions	2,67	6	0,67
5351	T	n: lenner	N	Lenner	2,20	2	0,50
5352	T	nn: three-stage gearbox	N N	three-stage gearbox	2,20	2	0,50
5353	T	naan: upme high technical capacity	N A A N	UPME high technical capacity	2,20	2	1,00
5354	T	an: dove publication	A N	Dover Publications	2,20	2	1,00
5355	T	aaan: unavoidable adverse environmental impact	A A A N	unavoidable adverse environmental impacts	2,20	2	1,00
5356	T	npnn: amount of wind generation	N P N N	amount of wind generation	2,20	2	1,00
5357	T	aan: simple aerodynamic model	A A N	simplest aerodynamic model	2,20	2	1,00
5358	T	aannn: windpact advanced wind turbine drive	A A N N N	windPACT advanced wind turbine drive	2,20	2	1,00
5359	T	nn: wiring diagram	N N	wiring diagram	2,20	2	1,00
5360	T	nn: dr colby	N N	Dr Colby	2,20	2	1,00
5361	T	ann: large lift coefficient	A N N	large lift coefficients	2,20	2	0,50
5362	T	nnpn: derogation procedure of article	N N P N	derogation procedure of Article	2,20	2	1,00
5363	T	nn: project proposal	N N	project proposals	2,20	2	1,00
5364	T	ncnn: table and id number	N C N N	table and ID number	2,20	2	1,00
5365	T	npnnn: effect of rotor blade position	N P N N N	effect of rotor blade position	2,20	2	1,00
5366	T	ann: thermal energy production	A N N	Thermal Energy Production	2,20	2	0,50
5367	T	ann: large pressure amplitude	A N N	large pressure amplitude	2,20	2	0,50
5368	T	n: aewa	N	AEWA	2,20	2	1,00
5369	T	nn: generating power	N N	generating power	2,20	2	0,50
5370	T	nn: power analyzer	N N	Power Analyzer	2,20	2	0,50
5371	T	ann: lithuanian power plant	A N N	Lithuanian power plants	2,20	2	1,00
5372	T	nn: pwm regulation	N N	PWM Regulation	2,20	2	0,50
5373	T	n: aero	N	aero	2,20	2	0,50
5374	T	n: carlson	N	CARLSON	2,20	2	1,00
5375	T	ncan: road and electric line	N C A N	roads and electric lines	2,20	2	1,00
5376	T	an: typical hawt	A N	typical HAWT	2,20	2	0,50
5377	T	an: individual exercise	A N	individual exercises	2,20	2	0,50
5378	T	an: public nuisance	A N	public nuisance	2,20	2	0,50
5378	V[s]	acan: public or private nuisance	A C A N	public or private nuisances	2,20	2	1,00
5379	T	npn: side of tower	N P N	side of the tower	2,20	2	0,50
5380	T	nn: turbine capacity	N N	turbine capacity	2,20	2	0,50
5380	V[s]	nnn: turbine nameplate capacity	N N N	turbine nameplate capacity	2,20	2	1,00
5381	T	nn: energy convers	N N	Energy Convers	2,20	2	1,00
5382	T	nn: cole blvd	N N	Cole Blvd	2,20	2	1,00
5383	T	an: anthropogenic activity	A N	anthropogenic activities	2,20	2	1,00
5384	T	n: infauna	N	infauna	2,20	2	0,50
5385	T	aaan: unclassified unclassified unclassified ul	A A A N	Unclassified Unclassified Unclassified UL	2,20	2	1,00
5386	T	aan: unclassified unclassified ul	A A N	Unclassified Unclassified UL	2,20	2	1,00
5386	V[s]	aaan: unclassified unclassified unclassified ul	A A A N	Unclassified Unclassified Unclassified UL	2,20	2	1,00
5387	T	npan: variation of bound circulation	N P A N	Variation of bound circulation	2,20	2	1,00
5388	T	ann: radial wind velocity	A N N	radial wind velocity	2,20	2	1,00
5389	T	an: unproven hypothesis	A N	unproven hypotheses	2,20	2	0,50
5390	T	npn: cost of storage	N P N	Costs of Storage	2,20	2	0,50
5391	T	a: sep	A	Sep	2,20	2	1,00
5392	T	nn: communication tower	N N	communications towers	2,20	2	1,00
5393	T	npan: register of historic place	N P A N	Register of Historic Places	2,20	2	1,00
5394	T	nn: radial-flux pm	N N	radial-flux PM	2,20	2	0,50
5395	T	nn: sand bank	N N	sand banks	2,20	2	0,50
5396	T	nnn: dentify safety regulation	N N N	dentify safety regulations	2,20	2	1,00
5397	T	n: wdnr	N	WDNR	2,20	2	1,00
5398	T	npn: degree of isolation	N P N	degree of isolation	2,20	2	1,00
5399	T	npnn: part of background noise	N P N N	part of the background noise	2,20	2	1,00
5400	T	nnn: rotor surface area	N N N	rotor surface area	2,20	2	0,50
5401	T	a: oc3	A	OC3	2,20	2	0,50
5402	T	ann: offshore design standard	A N N	Offshore Design Standard	2,20	2	0,50
5403	T	n: xfoilp4	N	XFOILP4	2,20	4	0,50
5404	T	nn: flow velocity	N N	flow velocity	2,20	2	1,00
5405	T	nn: campus vehicle	N N	campus vehicles	2,20	2	0,50
5406	T	ncan: augmentation or dynamic stall	N C A N	augmentation or dynamic stall	2,20	2	1,00
5407	T	npan: presence of endangered plant	N P A N	presence of endangered plant	2,20	2	1,00
5408	T	aan: airborne sound energy	A A N	airborne sound energy	2,20	2	1,00
5409	T	n: tebsa	N	Tebsa	2,20	2	1,00
5410	T	a: osu	A	OSU	2,20	2	1,00
5411	T	nnn: night-time noise guideline	N N N	night-time noise guideline	2,20	2	1,00
5412	T	nn: frequency analysis	N N	Frequency Analysis	2,20	2	1,00
5413	T	nann: description mechanical rotation speed	N A N N	Description Mechanical rotation speed	2,20	2	1,00
5414	T	ran: brightly coloured base	R A N	brightly coloured base	2,20	2	1,00
5415	T	nva: degradation be similar	N V A	degradation is similar	2,20	2	1,00
5416	T	n: 0pw	N	0PW	2,20	2	1,00
5417	T	an: distinguished panel	A N	distinguished panel	2,20	2	0,50
5418	T	n: pearsons	N	Pearsons	2,20	2	0,50
5419	T	anpn: aerodynamic performance of rotor	A N P N	aerodynamic performance of a rotor	2,20	2	0,50
5420	T	an: usable amount	A N	Usable amount	2,20	2	0,50
5421	T	ann: audible frequency range	A N N	audible frequency range	2,20	2	0,50
5422	T	n: radian	N	radians	2,20	2	1,00
5423	T	an: hydroelectric plant	A N	hydroelectric plants	2,20	2	0,50
5424	T	an: local tip	A N	local tip	2,20	2	0,50
5425	T	an: minor impact	A N	minor impacts	2,20	2	1,00
5426	T	n: drewitt	N	Drewitt	2,20	2	1,00
5427	T	an: upstream region	A N	upstream region	2,20	2	1,00
5428	T	an: inside diameter	A N	inside diameters	2,20	2	1,00
5429	T	rann: significantly large performance loss	R A N N	significantly larger performance losses	2,20	2	1,00
5430	T	aan: m8 flat washer	A A N	M8 flat washers	2,20	2	1,00
5431	T	annn: de-inked post consumer waste	A N N N	de-inked post consumer waste	2,20	2	1,00
5432	T	anpnn: general understanding of support structure	A N P N N	general understanding of support structures	2,20	2	1,00
5433	T	nn: flight distance	N N	flight distances	2,20	2	1,00
5434	T	nnn: survival wind speed	N N N	survival wind speed	2,20	2	1,00
5435	T	aann: national environmental research institute	A A N N	National Environmental Research Institute	2,20	2	1,00
5436	T	n: spin-up	N	spin-up	2,20	2	1,00
5437	T	nva: cable be sufficient	N V A	cable is sufficient	2,20	2	1,00
5438	T	n: windmaster	N	Windmaster	2,20	2	1,00
5439	T	nnpn: escrow account with town	N N P N	escrow account with the Town	2,20	2	1,00
5440	T	nn: bto report	N N	BTO Report	2,20	2	1,00
5441	T	nn: farm road	N N	farm roads	2,20	2	1,00
5442	T	an: typical application	A N	typical applications	2,20	2	1,00
5443	T	an: routine maintenance	A N	Routine maintenance	2,20	2	1,00
5444	T	nva: price be subject	N V A	prices are subject	2,20	2	1,00
5445	T	nnn: wind power installation	N N N	Wind Power Installation	2,20	2	1,00
5446	T	an: conventional generator	A N	conventional generators	2,20	2	1,00
5447	T	npn: volume of interaction	N P N	volume of interaction	2,20	2	1,00
5448	T	ann: anthropogenic greenhouse gas	A N N	anthropogenic greenhouse gas	2,20	2	0,50
5449	T	anpnn: animal specie of community interest	A N P N N	animal species of Community interest	2,20	2	1,00
5450	T	npnn: gw of wind energy	N P N N	GW of wind energy	2,20	2	1,00
5451	T	nn: risk area	N N	risk area	2,20	2	1,00
5452	T	r: co-operatively	R	co-operatively	2,20	2	1,00
5453	T	nnpn: kilowatt hour of energy	N N P N	kilowatt hours of energy	2,20	2	1,00
5454	T	npn: lieu of taxis	N P N	Lieu of Taxes	2,20	2	1,00
5455	T	anann: untwisted blade horizontal axis wind	A N A N N	untwisted blade horizontal axis wind	2,20	2	1,00
5456	T	npn: variation of circulation	N P N	variation of the circulation	2,20	2	0,50
5456	V[s]	npan: variation of bound circulation	N P A N	Variation of bound circulation	2,20	2	1,00
5457	T	annn: late wind energy statistic	A N N N	latest wind energy statistics	2,20	2	1,00
5458	T	an: dominant source	A N	dominant source	2,20	2	0,50
5459	T	nn: garrad hassan	N N	Garrad Hassan	2,20	2	1,00
5460	T	npan: coefficient with relative wind	N P A N	coefficient with relative wind	2,20	2	1,00
5461	T	nn: lighting plan	N N	Lighting Plan	2,20	2	0,50
5462	T	npnn: conversion of wind energy	N P N N	conversion of wind energy	2,20	2	1,00
5463	T	ncan: particulate and volatile hydrocarbon	N C A N	particulates and volatile hydrocarbons	2,20	2	1,00
5464	T	npan: gearbox with full-scale power	N P A N	gearbox with full-scale power	2,20	2	1,00
5465	T	n: muraca	N	Muraca	2,20	2	1,00
5466	T	an: substantial quantity	A N	substantial quantities	2,20	2	1,00
5467	T	nva: region be small	N V A	region is small	2,20	2	1,00
5468	T	ann: subsurface drainage system	A N N	subsurface drainage systems	2,20	2	1,00
5469	T	ann: solid edge drawing	A N N	SOLID EDGE DRAWINGS	2,20	2	1,00
5470	T	annnn: atmospheric research mesoscale model version	A N N N N	Atmospheric Research Mesoscale Model version	2,20	2	1,00
5471	T	an: estimated leakage	A N	Estimated leakage	2,20	4	1,00
5472	T	nn: turbine rotation	N N	turbine rotation	2,20	2	1,00
5473	T	npan: enforcement of applicable law	N P A N	Enforcement of applicable laws	2,20	2	1,00
5474	T	an: annual generation	A N	annual generation	2,20	2	0,50
5475	T	nn: inflow environment	N N	inflow environment	2,20	2	0,50
5476	T	npn: form of presentation	N P N	Forms of presentation	2,20	2	1,00
5477	T	aan: 12th international meeting	A A N	12th International Meeting	2,20	2	1,00
5478	T	nnn: power system frequency	N N N	Power system frequency	2,20	2	0,50
5479	T	nnn: comment annexe annex	N N N	comments Annexes Annex	2,20	2	1,00
5480	T	nan: innova 150kw type	N A N	INNOVA 150kW type	2,20	2	0,50
5481	T	npnn: classification of wind turbine	N P N N	classification of wind turbines	2,20	2	1,00
5482	T	npn: sense of balance	N P N	sense of balance	2,20	2	1,00
5483	T	nnpn: chemical analysis of fuel	N N P N	chemical analysis of all fuels	2,20	2	1,00
5484	T	n: wmech	N	Wmech	2,20	2	0,50
5485	T	nn: government incentive	N N	government incentives	2,20	2	1,00
5485	V[s]	nnn: government funding incentive	N N N	government funding incentives	2,20	2	1,00
5486	T	nn: council canada	N N	Council Canada	2,20	2	0,50
5487	T	nnn: bm emission factor	N N N	BM emission factors	2,20	2	1,00
5488	T	an: empirical model	A N	Empirical Model	2,20	2	0,50
5489	T	npan: finding of environmental impact	N P A N	Findings of Environmental Impact	2,20	2	1,00
5490	T	nn: rotation rate	N N	rotation rate	2,20	2	0,50
5491	T	nnnn: rime ice profile r4	N N N N	rime ice profile R4	2,20	2	1,00
5492	T	nnnn: rime ice profile r2	N N N N	rime ice profile R2	2,20	2	1,00
5493	T	anpn: local radius of blade	A N P N	local radius of blade	2,20	2	1,00
5494	T	nn: duke university	N N	Duke University	2,20	2	1,00
5495	T	n: µpa	N	µPa	2,20	2	0,50
5496	T	npnn: top of steel tower	N P N N	top of a steel tower	2,20	2	1,00
5497	T	n: qref,ext	N	Qref,ext	2,20	2	0,50
5498	T	ann: large transmission line	A N N	large transmission lines	2,20	2	1,00
5499	T	npan: result of appropriate assessment	N P A N	results of the Appropriate Assessment	2,20	2	1,00
5500	T	nn: conversion stage	N N	conversion stage	2,20	2	0,50
5501	T	ann: main flight direction	A N N	main flight direction	2,20	2	1,00
5502	T	acann: onshore and offshore wind turbine	A C A N N	onshore and offshore wind turbines	2,20	2	1,00
5503	T	nn: low-voltage switchgear	N N	low-voltage switchgear	2,20	2	0,50
5504	T	nn: rotor tube	N N	rotor tube	2,20	2	0,50
5505	T	nn: base station	N N	base stations	2,20	2	1,00
5506	T	ncnn: sudenu and lendimu village	N C N N	Sudenu and Lendimu villages	2,20	2	1,00
5507	T	nn: tower pole	N N	tower pole	2,20	2	0,50
5508	T	an: existing environment	A N	existing environment	2,20	2	1,00
5509	T	aan: hourly marginal cost	A A N	hourly marginal cost	2,20	2	1,00
5510	T	ncnn: site and species present	N C N N	site and species present	2,20	2	1,00
5511	T	nnn: tension leg platform	N N N	tension leg platforms	2,20	2	1,00
5512	T	nnnn: concept type reference book	N N N N	concepts type reference books	2,20	2	1,00
5513	T	ann: good management practice	A N N	Best management practices	2,20	2	1,00
5514	T	annnn: propid wind-turbine performance prediction code	A N N N N	PROPID wind-turbine performance prediction code	2,20	2	1,00
5515	T	nn: blade planform	N N	blade planform	2,20	2	0,50
5516	T	nnnn: wind turbine shadow flicker	N N N N	wind turbine shadow flicker	2,20	2	0,50
5517	T	n: nfpa	N	NFPA	2,20	2	0,50
5518	T	an: site-specific design	A N	Site-specific design	2,20	2	0,50
5519	T	nann: breeze gentle breeze storm	N A N N	BREEZE GENTLE BREEZE STORM	2,20	2	1,00
5520	T	an: conceptual reasoning	A N	conceptual reasoning	2,20	2	1,00
5521	T	nn: foundation road	N N	foundations roads	2,20	2	1,00
5522	T	nn: contra costa	N N	Contra Costa	2,20	2	0,50
5523	T	nnnn: kretinga county municipality manager	N N N N	Kretinga county municipality manager	2,20	2	1,00
5524	T	an: salient pole	A N	salient poles	2,20	2	1,00
5525	T	nn: fault instance	N N	fault instance	2,20	2	1,00
5526	T	npan: duration of small-scale project	N P A N	Duration of the small-scale project	2,20	2	1,00
5527	T	ncnn: electric and gas corporation	N C N N	Electric and Gas Corporation	2,20	2	1,00
5528	T	nn: vibration level	N N	vibration levels	2,20	2	0,50
5529	T	n: naca44xx	N	NACA44XX	2,20	2	0,50
5530	T	npan: meeting of detailed plan	N P A N	meeting of the detailed plans	2,20	2	1,00
5531	T	nnnnn: wind energy site assessment report	N N N N N	Wind Energy Site Assessment Report	2,20	2	1,00
5532	T	aan: estimated hourly demand	A A N	estimated hourly demand	2,20	2	1,00
5533	T	an: fluent code	A N	Fluent code	2,20	2	1,00
5534	T	n: midchord	N	midchord	2,20	2	1,00
5535	T	acan: social or economic nature	A C A N	social or economic nature	2,20	2	1,00
5536	T	ann: german transmission system	A N N	German transmission system	2,20	2	1,00
5537	T	nn: fire prevention	N N	Fire Prevention	2,20	2	0,50
5538	T	npn: direction of travel	N P N	direction of travel	2,20	2	0,50
5539	T	nnn: wind energy production	N N N	wind energy production	2,20	2	1,00
5540	T	nn: margin weight	N N	margin weight	2,20	2	0,50
5541	T	nn: health aspect	N N	health aspects	2,20	2	0,50
5542	T	an: isolating procedure	A N	isolating procedures	2,20	2	1,00
5543	T	npan: evaluation of human exposure	N P A N	Evaluation of Human Exposure	2,20	2	1,00
5544	T	annn: stationary blade stall cn	A N N N	stationary blade stall Cn	2,20	2	1,00
5545	T	n: nastran	N	NASTRAN	2,20	2	0,50
5546	T	an: typical datum	A N	typical data	2,20	2	1,00
5547	T	ncan: efficiency and environmental impact	N C A N	efficiencies and environmental impacts	2,20	2	1,00
5548	T	npn: excess of demand	N P N	excess of demand	2,20	2	1,00
5549	T	an: peer-reviewed journal	A N	peer-reviewed journals	2,20	2	1,00
5550	T	n: adler	N	Adler	2,20	2	1,00
5551	T	nnn: impact summer time	N N N	Impact Summer time	2,20	2	0,50
5552	T	npn: continuity of velocity	N P N	continuity of velocity	2,20	2	1,00
5553	T	nann: da public health centre	N A N N	da Public Health Centre	2,20	2	1,00
5554	T	annnn: vertical axis wind turbine performance	A N N N N	Vertical Axis Wind Turbine performance	2,20	2	1,00
5555	T	nn: datum campaign	N N	Data Campaigns	2,20	2	1,00
5556	T	n: delft13	N	Delft13	2,20	2	0,50
5557	T	nn: tower influence	N N	tower influences	2,20	2	1,00
5558	T	nn: acoust soc	N N	Acoust Soc	2,20	2	1,00
5559	T	npnn: sale of carbon credit	N P N N	sale of carbon credits	2,20	2	1,00
5560	T	n: completeness	N	completeness	2,20	2	1,00
5561	T	npn: series of experiment	N P N	series of experiments	2,20	2	1,00
5562	T	nnpn: state department of agriculture	N N P N	States Department of Agriculture	2,20	2	1,00
5563	T	nn: high-frequency exposure	N N	High-Frequency Exposure	2,20	2	1,00
5564	T	an: stand-alone application	A N	Stand-Alone Applications	2,20	2	1,00
5565	T	an: reasoned decision	A N	reasoned decision	2,20	2	1,00
5566	T	n: limosa	N	Limosa	2,20	2	0,50
5567	T	nn: information base	N N	information base	2,20	2	0,50
5568	T	nn: shaft speed	N N	shaft speed	2,20	2	1,00
5569	T	nnn: blade suction surface	N N N	blade suction surface	2,20	2	1,00
5570	T	aan: myogenic potential response	A A N	myogenic potential response	2,20	2	0,50
5571	T	an: current technology	A N	current technology	2,20	2	1,00
5572	T	an: tonal noise	A N	Tonal noises	2,20	4	0,75
5573	T	nnnnn: briefing sheet wind turbine technology	N N N N N	Briefing Sheet Wind Turbine Technology	2,20	2	1,00
5574	T	nn: power increase	N N	power increases	2,20	2	1,00
5575	T	nn: carcass collection	N N	Carcass collection	2,20	2	0,50
5576	T	nn: pre-stall region	N N	pre-stall region	2,20	2	1,00
5577	T	an: low-pitched sound	A N	low-pitched sound	2,20	2	0,50
5578	T	npn: source of power	N P N	sources of power	2,20	2	0,50
5578	V[s]	npan: source of electrical power	N P A N	sources of electrical power	2,20	2	1,00
5578	V[s]+	nn: power source	N N	power source	2,80	8	0,38
5579	T	nn: frequency analyzer	N N	frequency analyzers	2,20	2	0,50
5580	T	n: exp	N	exp	2,20	2	1,00
5581	T	n: sweetwater	N	Sweetwater	2,20	2	1,00
5582	T	n: eight-fold	N	eight-fold	2,20	2	1,00
5583	T	nn: terrain layer	N N	terrain layer	2,20	2	1,00
5584	T	nn: selection bias	N N	selection bias	2,20	2	0,50
5585	T	n: elsevier	N	Elsevier	2,20	2	1,00
5586	T	n: wastepaper	N	wastepaper	2,20	2	1,00
5587	T	npn: efficiency of system	N P N	efficiency of the system	2,20	2	1,00
5588	T	nn: licensee elect	N N	Licensee elects	2,20	2	1,00
5589	T	nn: evidence base	N N	evidence base	2,20	2	1,00
5590	T	nn: blade cross-section	N N	blade cross-section	2,20	4	1,00
5591	T	nn: assembly drawing	N N	Assembly drawing	2,20	2	1,00
5592	T	n: florin	N	Florin	2,20	2	0,50
5593	T	npnn: assembly of wind turbine	N P N N	assembly of the wind turbine	2,20	2	0,50
5594	T	annn: electric power expansion path	A N N N	electric power expansion path	2,20	2	0,50
5595	T	npan: threshold of human hearing	N P A N	threshold of human hearing	2,20	2	1,00
5596	T	ann: total wind power	A N N	total wind power	2,20	2	0,50
5597	T	anpn: aerodynamic efficiency of rotor	A N P N	aerodynamic efficiency of the rotor	2,20	2	1,00
